code,product_name,brands,countries_tags,categories_tags,labels_tags,ingredients_text,energy_100g,energy-from-fat_100g,fat_100g,saturated-fat_100g,unsaturated-fat_100g,monounsaturated-fat_100g,omega-9-fat_100g,polyunsaturated-fat_100g,omega-3-fat_100g,omega-6-fat_100g,trans-fat_100g,carbohydrates_100g,sugars_100g,added-sugars_100g,fiber_100g,soluble-fiber_100g,insoluble-fiber_100g,proteins_100g,serum-proteins_100g,salt_100g,added-salt_100g
8997206580493,Bintang Radler,,en:indonesia,"en:beverages-and-beverages-preparations,en:beverages,en:alcoholic-beverages,en:beers",,,,,,,,,,,,,,,,,,,,,,0,
8997206772065,Kewpie salad dressing,Kewpie,en:indonesia,"en:condiments,en:sauces,en:salad-dressings,en:groceries",,,1670,,36,6,,,,,,,,16,16,,,,,4,,2.6,
8997206772072,Salad Dressing dengan Kecap ala Jepang,Kewpie,en:indonesia,,,,1510,,20,6,,,,,,,,40,12,,,,,4,,4.4,
8997207134107,Gold Cake Strawberry Cheesecake - Rious - Rious - Rious,,en:indonesia,,,,418,,5,2,,,,,,,,12,6,,3,,,2,,,
8997207220169,Granola,Alfamidi,en:indonesia,,,,1004,,10,5,,,,,,,,34,12,,4,,,4,,,
8997207450221,Basreng (Spicy),Gelichips,en:indonesia,,,,2002,,20.8,,,,,,,,,50.7,,,,,,22.3,,,
8997207451075,Basreng (Gurih Daun Jeruk),GeliChips,en:indonesia,,,,2290,,33.8,,,,,,,,,52.3,3.08,,,,,7.69,,3.02,
8997207520184,Beef Pastrami,El Primo,en:indonesia,,,,920,,15,0,,,,,,,,0,0,,,,,20,,0.0125,
8997209200008,Banana Chips Sugar Cinnamon,Everything Banana,en:indonesia,,,,1163,,18,7,,,,,,,,6,3,,2,,,1,,,
8997209920012,Cinnamon & Raisin Granola,Granola Creations,en:indonesia,,,,1880,,17.5,10,,,,,,,,65,15,,10,,,10,,0.125,
8997209920050,Granola Creation,Hundred Seeds,en:indonesia,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:mueslis",,"Rolled oats, coconut sugar, raisin (5.2%), sugar cane (contains sulfite), coconut oil, cashew, dried banana (3.7%), dried coconut, pumpkin seeds (2.6%), sunflower seeds, sesame seeds, dried mango (0.7%), sea salt.",2090,,25,15,,,,,,,,55,15,,10,,,10,,0.05,
8997209920081,Granola Creation,Hundred Seeds,en:indonesia,,,,1883,,17.5,10,,,,,,,,65,15,,10,,,10,,,
8997209920227,Peanut Butter & Chocolate,Granola Creations,en:indonesia,,,,2090,,22.5,10,,,,,,,,65,15,,10,,,10,,,
8997209920296,Cocoa Crisps,Hundred Seeds,en:indonesia,,,,1840,,10,10,,,,,,,,72,16,,8,,,8,,0.95,
8997210110426,Chocolate Coconut Chips,Coconut Chips,en:indonesia,,,,2340,,36,,,,,,,,,52,44,,,,,4,,0.4,
8997210770644,Almond Butter Protein Bar,Covita,en:indonesia,"en:dietary-supplements,en:bodybuilding-supplements,en:protein-bars","en:vegetarian,en:halal,en:vegan,en:no-added-sugar,en:no-cholesterol",,0,,2.73,0,,,,,,,,18.9,0,,0,,,10.5,,0,
8997210770651,Healthy Protein Bar Almond Butter,Co Vita,en:indonesia,,,,1400,,6.83,,,,,,,,,47.2,,,,,,26.2,,,
8997210770675,Peanut Choco Crunch,Covita,en:indonesia,,"en:vegetarian,en:halal,en:vegan,en:no-added-sugar,en:no-cholesterol",,1430,,6.13,,,,,,,,,50.3,,,,,,23.3,,,
8997210770699,Protein Bar,Covita,en:indonesia,,"en:vegetarian,en:halal,en:vegan,en:no-added-sugar,en:no-cholesterol",,1276,,1.82926829268293,,,,,,,,,53.6585365853659,,,,,,22.1951228816335,,,
8997210770705,Healthy protein balls,Covita,en:indonesia,,,,1391,,5.99999988780302,,,,,,,,,48.7745098039216,,,,,,23.0392156862745,,,
8997212530024,Kimchi,,en:indonesia,,,,146,,,,,,,,,,,6,1,,,,,2,,1.625,
8997212610375,Coconut Water,Kara Coco,en:indonesia,,,,57,,0,,,,,,,,,3.33,,,,,,0,,0.0985,
8997212730813,Chocolat bali,,en:indonesia,,,,586,,15,,,,,,,,,12,,,10,,,2,,2.5,
8997212731193,Chocolatte hazelnut spread,,en:indonesia,,"en:vegetarian,en:vegan",,377,,6,2.5,,,,,,,,7,4,,,,,2,,,
8997212731445,Chocolate cashew spread,,en:indonesia,,"en:vegetarian,en:vegan",,25,,50,2.5,,,,,,,,4,4,,,,,7,,,
8997212731544,Chocolate cashew spread,,en:indonesia,,"en:vegetarian,en:vegan",,209,,6,2.5,,,,,,,,7,4,,,,,2,,0.1375,
8997212731629,BAli 100% Cacao Chocolate Drops,Junglegold Bali,en:indonesia,"en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:chocolates,en:dark-chocolates,en:dark-chocolate-bar-with-more-than-70-cocoa",en:halal,Cocoa mass,2720,,50,30,,,,,,,,30,0,,0,,,10,,0,
8997212800660,Mint  Blossom,Fox,en:indonesia,,,,42,,,,,,,,,,,2,2,,,,,,,,
8997212800790,,Saviola,en:indonesia,en:snacks,en:halal,,1880,,15,7.5,,,,,,,,70,50,,5,,,5,,0.625,
8997214270041,Fiber Creme,Ellenka,en:indonesia,id:serat,"en:no-gluten,en:halal,en:no-preservatives","Isomalto-oligosakarida, Minyak Nabati, Natruim Kaseinat, Penstabil Fosfat, Pengemulsi Nabati, Anti Kempal. Tanpa Pemanis Buatan, Tanpa Pengawet",63,,1,1,,,,,,,,2,0,,,,,0,,0,
8997214270072,Fiber creme,Ellenka,en:indonesia,,,,2092,,33.3333333333333,33.3333333333333,,,,,,,,66.6666666666667,,,33.3333333333333,,,,,,
8997216840020,Cheese and Onion Chips,Van Landa,en:indonesia,"en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:cheese-and-onions-chips",,,575,,10,,,,,,,,,11.25,,,,,,1.25,,,
8997216840143,Van Landa Jonge Kaas Cheese Onion,Rumah Kaca Food,en:indonesia,,,,2300,,40,,,,,,,,0,45,0,,,,,5,,0.938,
8997217240249,instant mushroom cream soup,izisoup,en:indonesia,,,,335,,2,1.5,,,,,,,,14,2,,,,,1,,490,
8997217870170,Granova  peanut butter & berry bar,Granova,en:indonesia,,,,544,,7,,,,,,,,,14,,,,,,4,,,
8997217870187,nuts & chocolate sea salt,granova,en:indonesia,,en:halal,,2250,,34.6,15.4,,,,,,,,46.2,26.9,,19.2,,,15.4,,0.144,
8997218142108,Bird's Nest,21Nest,en:indonesia,,,,105,,0,,,,,,,,,3,3,,,,,3,,,
8997218380159,Ichitan Brown Sugar Milk,Ichitan,en:indonesia,,,,669,,6,5,,,,,,,,24,19,,,,,3,,,
8997219061347,Tempe Chips,Astro,en:indonesia,,,,586,,8,,,,,,,,,12,,,,,,4,,0.675,
8997219061989,Astro Tempe Chips Mala,Astro,en:indonesia,,en:no-preservatives,,2340,,36,14,,,,,,,,48,,,,,,12,,1.6,
8997220410011,Bulgarian Yogurt,,en:indonesia,,,,99,,1.94444,,,,,,,,,16.1111,,,15.5556,,,2.77778,,,
8997220410103,KIN Blieberry,KIN,en:indonesia,,,,418,,2.5,,,,,,,,,18,,,,,,3,,,
8997220410158,Bulgarian Yogurt Delecious,,en:indonesia,,,,628,,2.6,,,,,,,,,24,,,,,,4.5,,,
8997220410332,Kin A2,KIN,en:indonesia,,"en:halal,en:no-preservatives",,293,,4,2.5,,,,,,,,6,4.5,,,,,3,,0.035,
8997221290032,Creamy Peanut Butter,Dale,en:indonesia,,,,2650,,50,8.33,,,,,,,0,23.3,13.3,,,,,23.3,,0.75,
8997221290995,Jetobetic Crunchy Peanut Butter,Dales Farm,en:indonesia,,,,2510,,43.3,6.67,,,,,,,,30,3.33,,3.33,,,23.3,,0.0833,
8997222130016,Lemonilo Mi Goreng,Lemonilo,en:indonesia,,,,1670,,9.23,3.85,,,,,,,0,67.7,4.62,,3.08,,,10.8,,1.96,
8997222640072,Salam Chicken Meatball,Salam,en:indonesia,"en:meats-and-their-products,en:meat-preparations,en:chicken-and-its-products,en:chicken-preparations,en:meat-balls,en:chicken-meat-balls",en:halal,"Chicken meat (46%), Tapioca Starch, Ice water, Modified Starch (Contains Sulfite Preservatives), Chicken Extract Seasoning (Contains _Soy_ Protein, Monosodium L-Glutamate Flavor Enhancer, Disodium Ribonucleotide), _Gluten flour_, _Soy Protein Isolate_, Sugar (Contains Sulfites), Salt, Sodium Tripolyphosphate Stabilizer, Garlic, Monosodium Glutamate Flavor Enhancer, White pepper, Potassium Sorbate Preservative, Antioxidant Sodium Erythorbate.",502,,1,0,,,,,,,,10,0,,0,,,18,,0.64,
8997223370190,nola chococips,Nola Snack,en:indonesia,,en:no-gluten,,2010,,20,10,,,,,,,,72,24,,8,,,4,,1.1,
8997223500191,Roti ISI Kris,Prime Bread,en:indonesia,,,,711,,6,,,,,,,,,25,7,,3,,,5,,,
8997223580018,,Etta Indotama,en:indonesia,"en:dairies,en:milks,en:goat-milks",en:halal,"Komposisi: Susu Kambing Etawa, Gula Aren",460,,7,,,,,,,,2,20,18,,,,,2,,0.035,
8997225120090,Whole Wheat Ciabatta,DeBaker,en:indonesia,,,,1160,,2.53,0,,,,,,,,54.4,0,,2.53,,,10.1,,0.75,
8997225120137,White Loaf Sandwich Bread,De Baker,en:indonesia,,,,1410,,8.57,,,,,,,,,57.1,,,,,,8.57,,,
8997225120311,Gluten-Free Cookies,,en:indonesia,,,,1130,,3.5,1,,,,,,,,33,0,,,,,8,,0,
8997225121059,handcrafted granola,,en:indonesia,,,,711,,2.5,0.4,,,,,,,,39,15,,,,,5,,0,
8997225122506,Wheat Bread,Das Brot,en:indonesia,,en:halal,,1120,,2.13,,,,,,,,,51.1,,,,,,8.51,,,
8997225840028,Aoka bread (chocolate,,en:indonesia,,,,1046,,10,6,,,,,,,,35,12,,,,,5,,0.525,
8997225840134,aoka susu,aoka,en:indonesia,id:roti,en:halal,"Tepung Terigu(Mengandung Artioksidan Asam Askorbat), Isian Rasa Vanila(23%) Kristal Susu UHT Campuran Margarin dan Mentega (Mengandung Turunan Susu Antioksidan Tokoferol Campuran Pekat Pewarna Alami Bela-Karoten (Sintetik)Ct.No.40800)) Ragi Pemanis Alami Sorbitol Sirup Humektan Nabati Gliserol,Garam Pengemulst Nabati(Mengandung Antioksidan Asam Askorbat),Pengawet Kalsium Propionato Pengatur Keasaman Asam Laktat, Perisa Sintetik Susu, Pengawet Natrium Diasetat Informasi Alergen Mengandung alergen lihat daftar bahan yang dicetak tebal Peringatan Konsumsi bedebian mempunyai efek laksan INFORMASI NILAI GIZI",24,,9,4.5,,,,,,,,34,9,,0,,,5,,0.18,
8997225840158,Shortbread,Momotaro,en:indonesia,,,,2230,,28.9,13.3,,,,,,,,62.2,22.2,,,,,6.67,,0.75,
8997225871442,Chipsy corn snack,,en:indonesia,,,,209,,2.5,1,,,,,,,,6,1,,,,,1,,,
8997226414020,,Emina,en:indonesia,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:processed-cheese,en:processed-cheese-in-slices","en:halal,en:halal-indonesia","KEJU MOZZARELLA (38.3%), AIR, MINYAK NABATI, KEJU CHEDDAR (11%), PENSTABIL NABATI, GARAM, MALTODEKSTRIN, PENGEMULSI (GARAM FOSFAT, MONOGLISERIDA), PASTA KEJU (0.5%), PENGATUR KEASAMAN ASAM LAKTAT, EKSTRAK RAGI, PENGAWET (KALIUM SORBAT, NISIN), VITAMIN D (MENGANDUNG ANTIOKSIDAN TOKOFEROL)",0,,26.7,16.7,,,,,,,,13.3,0,,6.67,,,13.3,,0,
8997226740174,Super Shrooms,Ppuff,en:indonesia,,,,1670,,6,,,,,,,,,76,4,,8,,,8,,2.2,
8997230280079,Es lilin coconut flavor,Dang Ding Dut,en:indonesia,,,,451,,2.30769230769231,,,,,,,,,21.5384615384615,10.7692307692308,,,,,1.53846153846154,,,
8997230500603,Banana coffee Pro Isolate Whey Protein,Muscle First,en:indonesia,,,,1670,,0,0,,,,,,,,14.3,2.86,,,,,77.1,,2.86,
8997230500627,Pro Gainer,Muscle First,en:indonesia,,en:halal,,1720,,3.2,1.6,,,,,,,,74,5.2,,6.8,,,22,,0.69,
8997230501013,Crevolene Grape,Evolene,en:indonesia,,,,1530,,0,,,,,,,,,0,0,,,,,90.9,,0,
8997230501150,Pro Whey 100,Muscle First,en:indonesia,,,,1460,,2.5,1.25,,,,,,,,20,2.5,,7.5,,,60,,1.12,
8997230501204,Whey Protein,Musclefirst,en:indonesia,,,,1670,,6.25,1.25,,,,,,,,25,5,,7.5,,,62.5,,1.12,
8997230801311,pokemon deck ringkasan ex,,en:indonesia,"id:kertas,id:pewarna",,"13 30 SkeMov N GAME KARTU KOLEKSI DECK RINGKAS Mulai bertarung menggunakan Deckin! BAWA KARTU INI KE KASIR, LALU SAMPAIKAN JUMLAH YANG AKAN DIBELI.",0,,,,,,,,,,,,,,,,,,,,
8997232270016,Kecap asin sari ikan cap burung kiwi,Kiwi,en:indonesia,"en:condiments,en:groceries","en:halal,en:certificate-no-02200013490519,en:naturally-fish-fermented","Air45% ikan 15% garam 30% gula aren 2% gula tebu3% ,Jamu (_cinnamon_licorice_Momordica grosvenori swingla 3,5%), orange peel 1.5%",26,,0,0,,,,,0,,,0.8,1,,0,,,3,,1900,
8997232420275,Mooyam Garlic,Moonmate,en:indonesia,,,,502,,1.5,0.5,,,,,,,,2,,,,,,24,,0.35,
8997233570160,Baked vegan crackers - Onion & Garlic,,en:indonesia,,"en:no-gluten,en:vegetarian,en:vegan",,1883,,17.5,2.5,,,,,,,,65,0,,15,,,10,,2.125,
8997234721165,,Bakpia Kukus Tugu Jogja,en:indonesia,,,,1674,,11,4.5,,,,,,,,22,13,,,,,3,,0.2032,
8997234721172,Bakpia Kukus Keju - Bakpia Tugu Jogja,,en:indonesia,,,,2510,,36.6666666666667,16.6666666666667,,,,,,,,50,26.6666666666667,,3.33333333333333,,,13.3333333333333,,,
8997235700091,Konyaku Grain,Mr Ishii,en:indonesia,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:vegetables,en:spanish-vegetables,en:rice",en:halal,,293,,0,0,,,,,,,,18,,,2,,,1,,0.0125,
8997235971026,Chocolate Meal Replacement,I Slim,en:indonesia,,,,1550,,3.7,,,,,,,,,55.6,27.8,,7.41,,,27.8,,1.2,
8997236230061,Wheygan (Chocolate),Rimbalife,en:indonesia,"en:dietary-supplements,en:bodybuilding-supplements,en:protein-shakes",en:no-lactose,,1610,,4.29,2.86,,,,,,,,22.9,2.86,,11.4,,,62.9,,1.86,
8997236237732,M1 Pro Creatine Gold Series,Muscle First,en:indonesia,,en:halal,,1750,,0,0,,,,,,,,50,16.7,,,,,50,,0,
8997236237824,Flimmeal,Flimmeal,en:indonesia,,,,265,,0.5,0.333333333333333,,,,,,,,9,1.66666666666667,,1.33333333333333,,,5.33333333333333,,,
8997237870013,Salted Caramel,,en:indonesia,,,,84,,2,1.5,,,,,,,,9,5,,0,,,1,,4,
8997238580010,Double Choux,Deli And Co,en:indonesia,,,,1300,,19.5,11.7,,,,,,,,29.9,14.3,,,,,6.49,,,
8997239670031,Yellow Ube Chip,Whole Chips,en:indonesia,,,,2180,,24,12,,,,,,,0,68,,,,,,4,,0.6,
8997240350250,Yoghurt Drink,Want Want,en:indonesia,,,,334,,0,0,,,,,,,,17.6,12.8,,,,,1.6,,0.04,
8997240490154,Roasted almond premium,Francis Organic,en:indonesia,,,,2390,,35.7,,,,,,,,35.7,21.4,0,,,,,28.6,,0,
8997240600010,Oat milk,,en:indonesia,"en:dairies,en:milks-liquid-and-powder,en:milks","en:fsc,en:fsc-mix",,544,,60,5,,,,,,,,16,6,,2,,,1,,0.2375,
8997240600041,Oat Milk,Oatside,"en:indonesia,en:singapore","en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:cereals-and-potatoes,en:dairy-substitutes,en:cereals-and-their-products,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:cereal-based-drinks,en:oat-based-drinks","en:fsc,en:fsc-mix,en:no-added-sugar","water, oat base (10%), Canola Oil, Acidity Regulator (Dipotassium Phosphate), Calcium Carbonate, Sea Salt",272,,3.2,0.3,,,,,,,,8.1,2.8,,0.8,,,0.6,,0.1,
8997240600256,Oat Side Full Cream,Oatside,en:indonesia,"en:plant-based-foods-and-beverages,en:dairy-substitutes,en:grain-based-beverages",,"Oat M⭑Ik Ingredients: Oat Base (Water, Oat (10%)), Canola Oil, Acidity Regulator (Dipotassium Phosphate), Calcium Carbonate, Sea Salt",272,,3,0.25,,,,,,,,8,3,,1,,,0.5,,0.119,
8997240600263,OATSIDE CHOCO,Oatside,en:indonesia,,,,356,,3,0.5,,,,,,,,12.5,5,,1,,,1.5,,0.112,
8997240600355,Coffee Oat Milk,Oatside,en:indonesia,,,"Oat Base (Water, Oats (10%)), Canola Oil, Palm Sugar, Sugar, Coffee Extract, Dipotassium Phosphate, Calcium Carbonate, Natural Flavouring, Sea Salt. Caffeine≥ 30mg/100mL. Allergy Information: May contain gluten. Manufactured on equipment which also processes tree nuts.",323,,3.5,0.3,,,,,,,,10.7,4.9,,1.2,,,0.7,,0.1175,
8997240600393,Oatside Oat Milk Barista Blend,Oatside,en:indonesia,,,,272,,3,0.4,,,,,,,,8,3,,,,,0.5,,0.4,
8997240601154,Caramel Macchiato Oat Milk,Oatside,en:indonesia,,"en:fsc,en:fsc-mix",,334,,3,,,,,,,,,13,7,,1,,,1,,0.1,
8997240602533,Wholegrain Oat Cereal Bar (Chocolate),Oatside,en:indonesia,,en:halal,,2090,,19.4,13.9,,,,,,,,66.7,33.3,,11.1,,,5.56,,0.625,
8997242350081,Nice Lollies Matcha Toasted Sesame,Jolly,en:indonesia,,,,837,,13.3,8,,,,,,,,16,6.67,,,,,4,,0.0333,
8997243597355,Porridge pomme cannelle,Greenara,en:indonesia,,en:halal,,1460,,7.5,1.25,,,,,,,,75,20,,10,,,10,,0.375,
8997243650029,Apple cider vinegar gummy,Pome,en:indonesia,,,,1569,,,,,,,,,,,75,75,,,,,,,,
8997376000340,Mocha granola,Java Chip,en:indonesia,,,,2720,,30,5,,,,,,,,95,30,,10,,,15,,,
8997739606004,Flocons de jambon,,en:indonesia,,,,377,,6,2.5,,,,,,,,,,,,,,9,,0.825,
8997878700267,Milkita Bites,Milkita,en:indonesia,,,,1950,,10,6.67,,,,,,,,86.7,66.7,,,,,0,,0,
8997878700366,,Lemonilo,en:indonesia,,,,1540,,6.62,,,,,,,,,69.1,,,,,,8.82,,2.1,
8998008000066,Vermicelle de riz,Millenium,en:indonesia,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:noodles,en:rice-vermicelli",,,1360,,0,0,,,,,,,,0,0,,,,,4,,0,
8998008000172,Nouille,Millenium T&S,en:indonesia,,,,1494,,2,4,,,,,,,,73,3,,2,,,11,,,
8998009010224,Ultra milk full cream 250 ml E-1B,ultra,en:indonesia,"en:dairies,en:milks","en:no-preservatives,en:fsc,en:fsc-mix","Susu sapi segar 100%, tanpa pengawet Fresh Milk. Contains No Preservatives.",502,,6,3,,,,,,,,10,8,,1,,,6,,0.04,
8998009010231,SUSU ULTRA MILK  COKLAT 250ML,Ultra jaya,en:indonesia,"en:beverages,en:dairies,en:dairy-drinks","en:halal,en:no-artificial-sweeteners,en:no-preservatives,en:fsc,en:fsc-mix","Fresh Milk (90%), Sugar, Whole Milk Powder, Skim Milk Powder, Cocoa Powder (0,75%), Vegetable Stabilizer, Chocolate Synthetic Flavor (Contains Natural Color Caramel Class MV, Salt. Contains No Preservatives, No Artificial Sweetener, No Synthetic Color.",334,,2,1.5,,,,,,,,12,9.5,,,,,3,,0.0562,
8998009010248,Ultra Milk Stroberi 250 ml E-1B,Ultra Jaya,en:indonesia,,,RH 30,234,,17.2,,,,,,,,,8.8,6.8,,,,,2.4,,,
8998009010262,,,en:indonesia,"en:dairies,en:milks-liquid-and-powder,en:milks","en:halal,en:no-preservatives",,188,,1.25,0.75,,,,,,,,5.5,4.5,,0,,,3.5,,0.05,
8998009010552,Ultra Milk Full Cream,Ultrajaya,en:indonesia,"en:dairies,en:milks,en:homogenized-milks,en:uht-milks",en:halal,Cow's Milk-100%,251,,3,1.5,,,,,,,,5,4,,0.5,,,3,,0.02,
8998009010569,Susu UHT,Ultrajaya,en:indonesia,"en:beverages-and-beverages-preparations,en:beverages,en:dairies,en:dairy-drinks,en:milks,en:flavoured-milks,en:homogenized-milks,en:chocolate-milks,en:uht-milks","en:halal,en:no-artificial-sweeteners","_Fresh Milk_-90%, Sugar, _Whole Milk Powder_, _Skim Milk Powder_, Coces Powder-0,75%, Vegetable Stabilizer, Chocolate Synthetic Flavor (Contains Natural Color Caramel Class IV), Salt, Contains No Preservatives, No Artificial Sweetener, No Synthetic Color.",335,,2,1.5,,,,,,,,12,9.5,,,,,3,,0.0225,
8998009010606,ultra milk mini strawberry,,en:indonesia,en:milk-drink,,"Fresh Cow's Milk (90%), Skimmed Milk Powder, Sucrose, Full Cream Milk Powder, Vegetable Stabilizer, Synthetic Strawberry Flavor, Synthetic Raspberry Flavor, Salt, Natural Coloring Carmine (CI 75470)",334,,2.4,1.2,,,,,,,,11.2,9.6,,0.8,,,3.2,,0.06,
8998009010613,Ultra Milk 1 liter,Ultrajaya,en:indonesia,"en:dairies,en:milks,en:homogenized-milks,en:uht-milks","en:halal,en:no-preservatives","Fresh Milk (100%). Contains No Preservatives. *Contains allergens, see ingredients in bold.",251,,3.2,1.4,,,,,,,,4.8,4,,0.8,,,3.2,,0.055,
8998009010620,,Ultrajaya,en:indonesia,"en:beverages-and-beverages-preparations,en:beverages,en:dairies,en:milks-liquid-and-powder,en:dairy-drinks,en:milks,en:flavoured-milks,en:homogenized-milks,en:pasteurised-products,en:chocolate-milks,en:uht-milks","en:halal,en:no-artificial-sweeteners,en:no-preservatives","_Fresh Milk_-90%, Sugar, _Whole Milk Powder_, Skim Milk Powder, Cocoa Powder-0,75%, Vegetable Stabilizer, Chocolate Synthetic Flavor (Contains Natural Color Caramel Class IV), Salt. No Preservatives, No Artificial Sweetener, No Synthetic Color.",335,,2,1.6,,,,,,,,12,9.2,,,,,3.2,,0.055,
8998009010637,Ultra Milk Low Fat,Ultra,en:indonesia,"en:dairies,en:milks-liquid-and-powder,en:milks","en:halal,en:no-preservatives",,184,,1.2,0.8,,,,,,,,5.2,4.4,,0.8,,,3.2,,0.125,
8998009010910,ultra mimi kids coklat,,en:indonesia,"en:beverages-and-beverages-preparations,en:beverages,en:dairies,en:dairy-drinks,en:flavoured-milks,en:chocolate-milks",en:halal,,334,,2.4,1.6,,,,,,,,12,12,,1.6,,,3.2,,0.048,
8998009011696,ultra mimi kids full cream,,en:indonesia,"en:beverages-and-beverages-preparations,en:beverages,en:dairies,en:milks-liquid-and-powder,en:dairy-drinks,en:milks",en:halal,fresh milk,234,,2.8,2,,,,,,,,5.6,4.8,,1.6,,,3.2,,0.048,
8998009011702,Ultra Milk rasa Taro 200 ml,,en:indonesia,,,RH 30,544,,4,3,,,,,,,,18,14,,,,,5,,1,
8998009017810,,UltraMilk,en:indonesia,,,,234,,3.2,1.6,,,,,,,,4.8,4,,0.8,,,3.2,,0.05,
8998009020179,,"Buavita,Unilever",en:indonesia,"en:beverages-and-beverages-preparations,en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:juices-and-nectars","en:halal,en:no-perservative","KOMPOSISI Air, Sari Buah Jeruk dengan Bulir Jeruk (18.5%), Sari Buah Apel (16.8%), Sukrosa, Penstabil Nabati, Perisa Sintetik Jeruk (Mengandung Antioksidan Alfa Tokoferol), Vitamin C, Pengatur Keasaman Asam Sitrat, Pewama Alami Beta-karoten (sayuran) Cl. No. 17530 (Mengandung Antioksidan Alfa Tokoferol) dan Vitamin A (Mengandung Antioksidan Alfa Tokoferol) Tanpa Pengawet, Tanpa Pewama Sintetik, Tanpa Pemanis Buatan.",418,,0,0,,,,,,,,26,23,,,,,0,,0.005,
8998009020186,Buavita Juice Jambu 245ml,Uniliver,en:indonesia,en:juice,"en:halal,en:no-preservatives","KOMPOSISI Air, Sari Buah Jambu (30.6%), Sari Buah Pir (8.02%), Sukrosa, Maltodekstrin, Penstabil Nabati, Perisa Sintetik Jambu, Garam, Vitamin C, Pengatur Keasaman Asam Sitrat, Pewarna Alami Karmin Cl. No. 75470, Pemanis Alami Glikosida Steviol, Vitamin A (Mengandung Antioksidan Alfa Tokoferol), dan Vitamin B1 Tanpa Pengawet, Tanpa Pewarna Sintetik, Tanpa Pemanis Buatan.",502,,0,0,,,,,,,60,30,23,,,,,0,,0.065,
8998009020216,Buavita Lychee 245ml,,en:indonesia,,,RH 30,218,,,,,,,,,,,12,,,50,,,,,,
8998009020223,Buavita Apple,,en:indonesia,,,,184,,,,,,,,,,,10,9.2,,0.8,,,,,,
8998009040023,Teh kotak teh melati,ultrajaya,"en:australia,en:indonesia","en:plant-based-foods-and-beverages,en:beverages,en:hot-beverages,en:plant-based-beverages,en:teas,en:green-teas,en:tea-based-beverages",en:halal,"water, sugar, jasmine tea, vitamin c",209,,0,,,,,,,,,13,13,,,,,0,,0.0187,
8998009040283,Aroma melati,Teh kotak,en:indonesia,,en:halal,,105,,0,,,,,,,,,6,5.5,,,,,0,,0.0125,
8998009040290,Teh kotak rasa blackcurrant,,en:indonesia,,"en:halal,en:no-artificial-sweeteners,en:no-preservatives","Water, Sugar, Tea Leaf(0,4%), Acidity Regulator (Citric Acid, Sodium Citrate), Blackcurrant Synthetic Flavor, (Contains Natural Color Caramel Class M). Antioxidant Ascorbic Acid. Contains No Preservatives, No Artificial Sweeteners, No Synthetic Colour.",150,,,,,,,,,,,,,,,,,,,,
8998009042195,Buavita Orange Juice 250ml,buavita,en:indonesia,"en:plant-based-foods-and-beverages,en:beverages,en:dairies,en:plant-based-beverages,en:dairy-drinks,en:fruit-based-beverages,en:fruit-and-milk-beverages",,"Air, buah jeruk, sukrosa, bulir jeruk, buah mangga, pemantap nabati, pengatur keasaman asam sitrat, perisa jeruk, pewarna alami karoten, vitamin C, vitamin A",218,,0,0,,,,,,,,13.2,8,,0.8,,,0,,0.055,
